CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
11124,2014-02-01 00:00:00.0000000,"USD","MXN",9.6926,9.6899,2014-02-01 00:00:00.0000000
11125,2014-02-01 00:00:00.0000000,"USD","SAR",3.7509,3.7433,2014-02-01 00:00:00.0000000
11126,2014-02-01 00:00:00.0000000,"USD","VEB",1310.0000,1309.9800,2014-02-01 00:00:00.0000000
11127,2014-02-02 00:00:00.0000000,"USD","ARS",3.5600,3.5602,2014-02-02 00:00:00.0000000
11128,2014-02-02 00:00:00.0000000,"USD","AUD",1.7966,1.7968,2014-02-02 00:00:00.0000000
11129,2014-02-02 00:00:00.0000000,"USD","BRL",2.9354,2.9369,2014-02-02 00:00:00.0000000
11130,2014-02-02 00:00:00.0000000,"USD","CAD",1.5434,1.5494,2014-02-02 00:00:00.0000000
11131,2014-02-02 00:00:00.0000000,"USD","CNY",8.2868,8.2876,2014-02-02 00:00:00.0000000
11132,2014-02-02 00:00:00.0000000,"USD","EUR",0.9882,0.9890,2014-02-02 00:00:00.0000000
11133,2014-02-02 00:00:00.0000000,"USD","GBP",0.6341,0.6346,2014-02-02 00:00:00.0000000
11134,2014-02-02 00:00:00.0000000,"USD","JPY",115.8900,115.9800,2014-02-02 00:00:00.0000000
11135,2014-02-02 00:00:00.0000000,"USD","MXN",9.7018,9.7070,2014-02-02 00:00:00.0000000
11136,2014-02-02 00:00:00.0000000,"USD","SAR",3.7504,3.7513,2014-02-02 00:00:00.0000000
11137,2014-02-02 00:00:00.0000000,"USD","VEB",1252.0000,1252.0699,2014-02-02 00:00:00.0000000
11138,2014-02-03 00:00:00.0000000,"USD","ARS",3.5600,3.5598,2014-02-03 00:00:00.0000000
11139,2014-02-03 00:00:00.0000000,"USD","AUD",1.7972,1.7966,2014-02-03 00:00:00.0000000
11140,2014-02-03 00:00:00.0000000,"USD","BRL",2.9354,2.9289,2014-02-03 00:00:00.0000000
11141,2014-02-03 00:00:00.0000000,"USD","CAD",1.5432,1.5386,2014-02-03 00:00:00.0000000
11142,2014-02-03 00:00:00.0000000,"USD","CNY",8.2868,8.2868,2014-02-03 00:00:00.0000000
11143,2014-02-03 00:00:00.0000000,"USD","EUR",0.9878,0.9877,2014-02-03 00:00:00.0000000
11144,2014-02-03 00:00:00.0000000,"USD","GBP",0.6331,0.6329,2014-02-03 00:00:00.0000000
11145,2014-02-03 00:00:00.0000000,"USD","JPY",115.8600,115.8060,2014-02-03 00:00:00.0000000
11146,2014-02-03 00:00:00.0000000,"USD","MXN",9.7149,9.7110,2014-02-03 00:00:00.0000000
11147,2014-02-03 00:00:00.0000000,"USD","SAR",3.7504,3.7431,2014-02-03 00:00:00.0000000
11148,2014-02-03 00:00:00.0000000,"USD","VEB",1252.0000,1251.9300,2014-02-03 00:00:00.0000000
11149,2014-02-04 00:00:00.0000000,"USD","ARS",3.5600,3.5606,2014-02-04 00:00:00.0000000
11150,2014-02-04 00:00:00.0000000,"USD","AUD",1.7976,1.7979,2014-02-04 00:00:00.0000000
11151,2014-02-04 00:00:00.0000000,"USD","BRL",2.9354,2.9380,2014-02-04 00:00:00.0000000
11152,2014-02-04 00:00:00.0000000,"USD","CAD",1.5431,1.5485,2014-02-04 00:00:00.0000000
11153,2014-02-04 00:00:00.0000000,"USD","CNY",8.2868,8.2871,2014-02-04 00:00:00.0000000
11154,2014-02-04 00:00:00.0000000,"USD","EUR",0.9879,0.9883,2014-02-04 00:00:00.0000000
11155,2014-02-04 00:00:00.0000000,"USD","GBP",0.6341,0.6349,2014-02-04 00:00:00.0000000
11156,2014-02-04 00:00:00.0000000,"USD","JPY",115.8500,115.9200,2014-02-04 00:00:00.0000000
11157,2014-02-04 00:00:00.0000000,"USD","MXN",9.7149,9.7189,2014-02-04 00:00:00.0000000
11158,2014-02-04 00:00:00.0000000,"USD","SAR",3.7504,3.7551,2014-02-04 00:00:00.0000000
11159,2014-02-04 00:00:00.0000000,"USD","VEB",1252.0000,1252.0899,2014-02-04 00:00:00.0000000
11160,2014-02-05 00:00:00.0000000,"USD","ARS",3.5600,3.5598,2014-02-05 00:00:00.0000000
11161,2014-02-05 00:00:00.0000000,"USD","AUD",1.8262,1.8259,2014-02-05 00:00:00.0000000
11162,2014-02-05 00:00:00.0000000,"USD","BRL",2.9462,2.9409,2014-02-05 00:00:00.0000000
11163,2014-02-05 00:00:00.0000000,"USD","CAD",1.5649,1.5625,2014-02-05 00:00:00.0000000
11164,2014-02-05 00:00:00.0000000,"USD","CNY",8.2870,8.2865,2014-02-05 00:00:00.0000000
11165,2014-02-05 00:00:00.0000000,"USD","EUR",0.9915,0.9913,2014-02-05 00:00:00.0000000
11166,2014-02-05 00:00:00.0000000,"USD","GBP",0.6331,0.6331,2014-02-05 00:00:00.0000000
11167,2014-02-05 00:00:00.0000000,"USD","JPY",116.2300,116.1530,2014-02-05 00:00:00.0000000
11168,2014-02-05 00:00:00.0000000,"USD","MXN",9.6376,9.6359,2014-02-05 00:00:00.0000000
11169,2014-02-05 00:00:00.0000000,"USD","SAR",3.7504,3.7496,2014-02-05 00:00:00.0000000
11170,2014-02-05 00:00:00.0000000,"USD","VEB",1252.0000,1251.9400,2014-02-05 00:00:00.0000000
11171,2014-02-06 00:00:00.0000000,"USD","ARS",3.6600,3.6608,2014-02-06 00:00:00.0000000
11172,2014-02-06 00:00:00.0000000,"USD","AUD",1.8584,1.8589,2014-02-06 00:00:00.0000000
11173,2014-02-06 00:00:00.0000000,"USD","BRL",2.9190,2.9270,2014-02-06 00:00:00.0000000
11174,2014-02-06 00:00:00.0000000,"USD","CAD",1.5838,1.5904,2014-02-06 00:00:00.0000000
11175,2014-02-06 00:00:00.0000000,"USD","CNY",8.2871,8.2880,2014-02-06 00:00:00.0000000
11176,2014-02-06 00:00:00.0000000,"USD","EUR",1.0114,1.0124,2014-02-06 00:00:00.0000000
11177,2014-02-06 00:00:00.0000000,"USD","GBP",0.6399,0.6407,2014-02-06 00:00:00.0000000
11178,2014-02-06 00:00:00.0000000,"USD","JPY",117.5700,117.6290,2014-02-06 00:00:00.0000000
11179,2014-02-06 00:00:00.0000000,"USD","MXN",9.6913,9.7010,2014-02-06 00:00:00.0000000
11180,2014-02-06 00:00:00.0000000,"USD","SAR",3.7504,3.7519,2014-02-06 00:00:00.0000000
11181,2014-02-06 00:00:00.0000000,"USD","VEB",1319.0000,1319.0500,2014-02-06 00:00:00.0000000
11182,2014-02-07 00:00:00.0000000,"USD","ARS",3.6499,3.6497,2014-02-07 00:00:00.0000000
11183,2014-02-07 00:00:00.0000000,"USD","AUD",1.8365,1.8363,2014-02-07 00:00:00.0000000
11184,2014-02-07 00:00:00.0000000,"USD","BRL",2.9440,2.9380,2014-02-07 00:00:00.0000000
11185,2014-02-07 00:00:00.0000000,"USD","CAD",1.5634,1.5616,2014-02-07 00:00:00.0000000
11186,2014-02-07 00:00:00.0000000,"USD","CNY",8.2868,8.2859,2014-02-07 00:00:00.0000000
11187,2014-02-07 00:00:00.0000000,"USD","EUR",1.0050,1.0047,2014-02-07 00:00:00.0000000
11188,2014-02-07 00:00:00.0000000,"USD","GBP",0.6361,0.6360,2014-02-07 00:00:00.0000000
11189,2014-02-07 00:00:00.0000000,"USD","JPY",116.7500,116.6590,2014-02-07 00:00:00.0000000
11190,2014-02-07 00:00:00.0000000,"USD","MXN",9.6830,9.6820,2014-02-07 00:00:00.0000000
11191,2014-02-07 00:00:00.0000000,"USD","SAR",3.7504,3.7423,2014-02-07 00:00:00.0000000
11192,2014-02-07 00:00:00.0000000,"USD","VEB",1319.0000,1318.9900,2014-02-07 00:00:00.0000000
11193,2014-02-08 00:00:00.0000000,"USD","ARS",3.6600,3.6606,2014-02-08 00:00:00.0000000
11194,2014-02-08 00:00:00.0000000,"USD","AUD",1.8468,1.8472,2014-02-08 00:00:00.0000000
11195,2014-02-08 00:00:00.0000000,"USD","BRL",2.9950,2.9980,2014-02-08 00:00:00.0000000
11196,2014-02-08 00:00:00.0000000,"USD","CAD",1.5689,1.5696,2014-02-08 00:00:00.0000000
11197,2014-02-08 00:00:00.0000000,"USD","CNY",8.2870,8.2875,2014-02-08 00:00:00.0000000
11198,2014-02-08 00:00:00.0000000,"USD","EUR",0.9957,0.9962,2014-02-08 00:00:00.0000000
11199,2014-02-08 00:00:00.0000000,"USD","GBP",0.6312,0.6316,2014-02-08 00:00:00.0000000
11200,2014-02-08 00:00:00.0000000,"USD","JPY",116.4100,116.4520,2014-02-08 00:00:00.0000000
11201,2014-02-08 00:00:00.0000000,"USD","MXN",9.7390,9.7449,2014-02-08 00:00:00.0000000
11202,2014-02-08 00:00:00.0000000,"USD","SAR",3.7504,3.7505,2014-02-08 00:00:00.0000000
11203,2014-02-08 00:00:00.0000000,"USD","VEB",1321.0000,1321.0100,2014-02-08 00:00:00.0000000
11204,2014-02-09 00:00:00.0000000,"USD","ARS",3.6600,3.6597,2014-02-09 00:00:00.0000000
11205,2014-02-09 00:00:00.0000000,"USD","AUD",1.8677,1.8672,2014-02-09 00:00:00.0000000
11206,2014-02-09 00:00:00.0000000,"USD","BRL",2.9950,2.9870,2014-02-09 00:00:00.0000000
11207,2014-02-09 00:00:00.0000000,"USD","CAD",1.5869,1.5827,2014-02-09 00:00:00.0000000
11208,2014-02-09 00:00:00.0000000,"USD","CNY",8.2867,8.2865,2014-02-09 00:00:00.0000000
11209,2014-02-09 00:00:00.0000000,"USD","EUR",1.0133,1.0132,2014-02-09 00:00:00.0000000
11210,2014-02-09 00:00:00.0000000,"USD","GBP",0.6391,0.6389,2014-02-09 00:00:00.0000000
11211,2014-02-09 00:00:00.0000000,"USD","JPY",118.8300,118.7600,2014-02-09 00:00:00.0000000
11212,2014-02-09 00:00:00.0000000,"USD","MXN",9.7187,9.7119,2014-02-09 00:00:00.0000000
11213,2014-02-09 00:00:00.0000000,"USD","SAR",3.7504,3.7498,2014-02-09 00:00:00.0000000
11214,2014-02-09 00:00:00.0000000,"USD","VEB",1321.0000,1320.9900,2014-02-09 00:00:00.0000000
11215,2014-02-10 00:00:00.0000000,"USD","ARS",3.6600,3.6602,2014-02-10 00:00:00.0000000
11216,2014-02-10 00:00:00.0000000,"USD","AUD",1.8692,1.8694,2014-02-10 00:00:00.0000000
11217,2014-02-10 00:00:00.0000000,"USD","BRL",2.9950,2.9960,2014-02-10 00:00:00.0000000
11218,2014-02-10 00:00:00.0000000,"USD","CAD",1.5891,1.5974,2014-02-10 00:00:00.0000000
11219,2014-02-10 00:00:00.0000000,"USD","CNY",8.2867,8.2876,2014-02-10 00:00:00.0000000
11220,2014-02-10 00:00:00.0000000,"USD","EUR",1.0147,1.0152,2014-02-10 00:00:00.0000000
11221,2014-02-10 00:00:00.0000000,"USD","GBP",0.6391,0.6397,2014-02-10 00:00:00.0000000
11222,2014-02-10 00:00:00.0000000,"USD","JPY",118.8800,118.9460,2014-02-10 00:00:00.0000000
11223,2014-02-10 00:00:00.0000000,"USD","MXN",9.7650,9.7729,2014-02-10 00:00:00.0000000
11224,2014-02-10 00:00:00.0000000,"USD","SAR",3.7504,3.7561,2014-02-10 00:00:00.0000000
11225,2014-02-10 00:00:00.0000000,"USD","VEB",1321.0000,1321.0000,2014-02-10 00:00:00.0000000
11226,2014-02-11 00:00:00.0000000,"USD","ARS",3.6600,3.6593,2014-02-11 00:00:00.0000000
11227,2014-02-11 00:00:00.0000000,"USD","AUD",1.8692,1.8691,2014-02-11 00:00:00.0000000
11228,2014-02-11 00:00:00.0000000,"USD","BRL",2.9950,2.9929,2014-02-11 00:00:00.0000000
11229,2014-02-11 00:00:00.0000000,"USD","CAD",1.5878,1.5862,2014-02-11 00:00:00.0000000
11230,2014-02-11 00:00:00.0000000,"USD","CNY",8.2867,8.2859,2014-02-11 00:00:00.0000000
11231,2014-02-11 00:00:00.0000000,"USD","EUR",1.0139,1.0137,2014-02-11 00:00:00.0000000
11232,2014-02-11 00:00:00.0000000,"USD","GBP",0.6391,0.6390,2014-02-11 00:00:00.0000000
11233,2014-02-11 00:00:00.0000000,"USD","JPY",118.8100,118.7150,2014-02-11 00:00:00.0000000
11234,2014-02-11 00:00:00.0000000,"USD","MXN",9.7650,9.7569,2014-02-11 00:00:00.0000000
11235,2014-02-11 00:00:00.0000000,"USD","SAR",3.7504,3.7481,2014-02-11 00:00:00.0000000
11236,2014-02-11 00:00:00.0000000,"USD","VEB",1321.0000,1320.9600,2014-02-11 00:00:00.0000000
11237,2014-02-12 00:00:00.0000000,"USD","ARS",3.6600,3.6600,2014-02-12 00:00:00.0000000
11238,2014-02-12 00:00:00.0000000,"USD","AUD",1.8499,1.8503,2014-02-12 00:00:00.0000000
11239,2014-02-12 00:00:00.0000000,"USD","BRL",3.2660,3.2740,2014-02-12 00:00:00.0000000
11240,2014-02-12 00:00:00.0000000,"USD","CAD",1.5727,1.5747,2014-02-12 00:00:00.0000000
11241,2014-02-12 00:00:00.0000000,"USD","CNY",8.2866,8.2874,2014-02-12 00:00:00.0000000
11242,2014-02-12 00:00:00.0000000,"USD","EUR",1.0198,1.0203,2014-02-12 00:00:00.0000000
11243,2014-02-12 00:00:00.0000000,"USD","GBP",0.6398,0.6400,2014-02-12 00:00:00.0000000
11244,2014-02-12 00:00:00.0000000,"USD","JPY",119.7300,119.7870,2014-02-12 00:00:00.0000000
11245,2014-02-12 00:00:00.0000000,"USD","MXN",9.7382,9.7400,2014-02-12 00:00:00.0000000
11246,2014-02-12 00:00:00.0000000,"USD","SAR",3.7502,3.7576,2014-02-12 00:00:00.0000000
11247,2014-02-12 00:00:00.0000000,"USD","VEB",1331.0000,1331.0000,2014-02-12 00:00:00.0000000
11248,2014-02-13 00:00:00.0000000,"USD","ARS",3.7000,3.6993,2014-02-13 00:00:00.0000000
11249,2014-02-13 00:00:00.0000000,"USD","AUD",1.8401,1.8395,2014-02-13 00:00:00.0000000
11250,2014-02-13 00:00:00.0000000,"USD","BRL",3.3540,3.3530,2014-02-13 00:00:00.0000000
11251,2014-02-13 00:00:00.0000000,"USD","CAD",1.5754,1.5693,2014-02-13 00:00:00.0000000
11252,2014-02-13 00:00:00.0000000,"USD","CNY",8.2866,8.2859,2014-02-13 00:00:00.0000000
11253,2014-02-13 00:00:00.0000000,"USD","EUR",1.0169,1.0168,2014-02-13 00:00:00.0000000
11254,2014-02-13 00:00:00.0000000,"USD","GBP",0.6353,0.6346,2014-02-13 00:00:00.0000000
11255,2014-02-13 00:00:00.0000000,"USD","JPY",120.2300,120.2039,2014-02-13 00:00:00.0000000
11256,2014-02-13 00:00:00.0000000,"USD","MXN",9.7720,9.7669,2014-02-13 00:00:00.0000000
11257,2014-02-13 00:00:00.0000000,"USD","SAR",3.7504,3.7496,2014-02-13 00:00:00.0000000
11258,2014-02-13 00:00:00.0000000,"USD","VEB",1341.0000,1340.9900,2014-02-13 00:00:00.0000000
11259,2014-02-14 00:00:00.0000000,"USD","ARS",3.7400,3.7408,2014-02-14 00:00:00.0000000
11260,2014-02-14 00:00:00.0000000,"USD","AUD",1.8415,1.8426,2014-02-14 00:00:00.0000000
11261,2014-02-14 00:00:00.0000000,"USD","BRL",3.4800,3.4880,2014-02-14 00:00:00.0000000
11262,2014-02-14 00:00:00.0000000,"USD","CAD",1.5846,1.5888,2014-02-14 00:00:00.0000000
11263,2014-02-14 00:00:00.0000000,"USD","CNY",8.2866,8.2874,2014-02-14 00:00:00.0000000
11264,2014-02-14 00:00:00.0000000,"USD","EUR",1.0234,1.0236,2014-02-14 00:00:00.0000000
11265,2014-02-14 00:00:00.0000000,"USD","GBP",0.6393,0.6394,2014-02-14 00:00:00.0000000
11266,2014-02-14 00:00:00.0000000,"USD","JPY",119.9300,120.0120,2014-02-14 00:00:00.0000000
11267,2014-02-14 00:00:00.0000000,"USD","MXN",9.8979,9.9060,2014-02-14 00:00:00.0000000
11268,2014-02-14 00:00:00.0000000,"USD","SAR",3.7504,3.7563,2014-02-14 00:00:00.0000000
11269,2014-02-14 00:00:00.0000000,"USD","VEB",1354.0000,1354.0799,2014-02-14 00:00:00.0000000
11270,2014-02-15 00:00:00.0000000,"USD","ARS",3.6099,3.6099,2014-02-15 00:00:00.0000000
11271,2014-02-15 00:00:00.0000000,"USD","AUD",1.8542,1.8540,2014-02-15 00:00:00.0000000
11272,2014-02-15 00:00:00.0000000,"USD","BRL",3.1299,3.1269,2014-02-15 00:00:00.0000000
11273,2014-02-15 00:00:00.0000000,"USD","CAD",1.5912,1.5851,2014-02-15 00:00:00.0000000
11274,2014-02-15 00:00:00.0000000,"USD","CNY",8.2866,8.2861,2014-02-15 00:00:00.0000000
11275,2014-02-15 00:00:00.0000000,"USD","EUR",1.0158,1.0147,2014-02-15 00:00:00.0000000
11276,2014-02-15 00:00:00.0000000,"USD","GBP",0.6407,0.6401,2014-02-15 00:00:00.0000000
11277,2014-02-15 00:00:00.0000000,"USD","JPY",119.3200,119.2800,2014-02-15 00:00:00.0000000
11278,2014-02-15 00:00:00.0000000,"USD","MXN",9.8443,9.8379,2014-02-15 00:00:00.0000000
11279,2014-02-15 00:00:00.0000000,"USD","SAR",3.7504,3.7435,2014-02-15 00:00:00.0000000
11280,2014-02-15 00:00:00.0000000,"USD","VEB",1350.0000,1349.9500,2014-02-15 00:00:00.0000000
11281,2014-02-16 00:00:00.0000000,"USD","ARS",3.6099,3.6103,2014-02-16 00:00:00.0000000
11282,2014-02-16 00:00:00.0000000,"USD","AUD",1.8550,1.8551,2014-02-16 00:00:00.0000000
11283,2014-02-16 00:00:00.0000000,"USD","BRL",3.1852,3.1899,2014-02-16 00:00:00.0000000
11284,2014-02-16 00:00:00.0000000,"USD","CAD",1.5852,1.5923,2014-02-16 00:00:00.0000000
11285,2014-02-16 00:00:00.0000000,"USD","CNY",8.2867,8.2871,2014-02-16 00:00:00.0000000
11286,2014-02-16 00:00:00.0000000,"USD","EUR",1.0137,1.0140,2014-02-16 00:00:00.0000000
11287,2014-02-16 00:00:00.0000000,"USD","GBP",0.6370,0.6371,2014-02-16 00:00:00.0000000
11288,2014-02-16 00:00:00.0000000,"USD","JPY",118.9500,119.0440,2014-02-16 00:00:00.0000000
11289,2014-02-16 00:00:00.0000000,"USD","MXN",9.8407,9.8409,2014-02-16 00:00:00.0000000
11290,2014-02-16 00:00:00.0000000,"USD","SAR",3.7504,3.7564,2014-02-16 00:00:00.0000000
11291,2014-02-16 00:00:00.0000000,"USD","VEB",1350.0000,1350.0500,2014-02-16 00:00:00.0000000
11292,2014-02-17 00:00:00.0000000,"USD","ARS",3.6099,3.6095,2014-02-17 00:00:00.0000000
11293,2014-02-17 00:00:00.0000000,"USD","AUD",1.8539,1.8534,2014-02-17 00:00:00.0000000
11294,2014-02-17 00:00:00.0000000,"USD","BRL",3.1852,3.1840,2014-02-17 00:00:00.0000000
11295,2014-02-17 00:00:00.0000000,"USD","CAD",1.5848,1.5787,2014-02-17 00:00:00.0000000
11296,2014-02-17 00:00:00.0000000,"USD","CNY",8.2867,8.2865,2014-02-17 00:00:00.0000000
11297,2014-02-17 00:00:00.0000000,"USD","EUR",1.0130,1.0129,2014-02-17 00:00:00.0000000
11298,2014-02-17 00:00:00.0000000,"USD","GBP",0.6375,0.6366,2014-02-17 00:00:00.0000000
11299,2014-02-17 00:00:00.0000000,"USD","JPY",118.9500,118.8800,2014-02-17 00:00:00.0000000
11300,2014-02-17 00:00:00.0000000,"USD","MXN",9.8175,9.8170,2014-02-17 00:00:00.0000000
11301,2014-02-17 00:00:00.0000000,"USD","SAR",3.7504,3.7418,2014-02-17 00:00:00.0000000
11302,2014-02-17 00:00:00.0000000,"USD","VEB",1350.0000,1349.9500,2014-02-17 00:00:00.0000000
11303,2014-02-18 00:00:00.0000000,"USD","ARS",3.6099,3.6101,2014-02-18 00:00:00.0000000
11304,2014-02-18 00:00:00.0000000,"USD","AUD",1.8551,1.8557,2014-02-18 00:00:00.0000000
11305,2014-02-18 00:00:00.0000000,"USD","BRL",3.1852,3.1940,2014-02-18 00:00:00.0000000
11306,2014-02-18 00:00:00.0000000,"USD","CAD",1.5848,1.5914,2014-02-18 00:00:00.0000000
11307,2014-02-18 00:00:00.0000000,"USD","CNY",8.2867,8.2873,2014-02-18 00:00:00.0000000
11308,2014-02-18 00:00:00.0000000,"USD","EUR",1.0136,1.0142,2014-02-18 00:00:00.0000000
11309,2014-02-18 00:00:00.0000000,"USD","GBP",0.6369,0.6374,2014-02-18 00:00:00.0000000
11310,2014-02-18 00:00:00.0000000,"USD","JPY",118.8800,118.9520,2014-02-18 00:00:00.0000000
11311,2014-02-18 00:00:00.0000000,"USD","MXN",9.8175,9.8270,2014-02-18 00:00:00.0000000
11312,2014-02-18 00:00:00.0000000,"USD","SAR",3.7504,3.7602,2014-02-18 00:00:00.0000000
11313,2014-02-18 00:00:00.0000000,"USD","VEB",1350.0000,1350.0200,2014-02-18 00:00:00.0000000
11314,2014-02-19 00:00:00.0000000,"USD","ARS",3.6099,3.6093,2014-02-19 00:00:00.0000000
11315,2014-02-19 00:00:00.0000000,"USD","AUD",1.8955,1.8948,2014-02-19 00:00:00.0000000
11316,2014-02-19 00:00:00.0000000,"USD","BRL",3.0863,3.0790,2014-02-19 00:00:00.0000000
11317,2014-02-19 00:00:00.0000000,"USD","CAD",1.5965,1.5875,2014-02-19 00:00:00.0000000
11318,2014-02-19 00:00:00.0000000,"USD","CNY",8.2866,8.2858,2014-02-19 00:00:00.0000000
11319,2014-02-19 00:00:00.0000000,"USD","EUR",1.0204,1.0195,2014-02-19 00:00:00.0000000
11320,2014-02-19 00:00:00.0000000,"USD","GBP",0.6407,0.6401,2014-02-19 00:00:00.0000000
11321,2014-02-19 00:00:00.0000000,"USD","JPY",119.7000,119.6960,2014-02-19 00:00:00.0000000
11322,2014-02-19 00:00:00.0000000,"USD","MXN",9.8234,9.8160,2014-02-19 00:00:00.0000000
11323,2014-02-19 00:00:00.0000000,"USD","SAR",3.7504,3.7439,2014-02-19 00:00:00.0000000
11324,2014-02-19 00:00:00.0000000,"USD","VEB",1344.0000,1343.9600,2014-02-19 00:00:00.0000000
11325,2014-02-20 00:00:00.0000000,"USD","ARS",3.6400,3.6400,2014-02-20 00:00:00.0000000
11326,2014-02-20 00:00:00.0000000,"USD","AUD",1.8869,1.8872,2014-02-20 00:00:00.0000000
11327,2014-02-20 00:00:00.0000000,"USD","BRL",3.1150,3.1200,2014-02-20 00:00:00.0000000
11328,2014-02-20 00:00:00.0000000,"USD","CAD",1.5846,1.5885,2014-02-20 00:00:00.0000000
11329,2014-02-20 00:00:00.0000000,"USD","CNY",8.2867,8.2873,2014-02-20 00:00:00.0000000
11330,2014-02-20 00:00:00.0000000,"USD","EUR",1.0353,1.0356,2014-02-20 00:00:00.0000000
11331,2014-02-20 00:00:00.0000000,"USD","GBP",0.6504,0.6509,2014-02-20 00:00:00.0000000
11332,2014-02-20 00:00:00.0000000,"USD","JPY",120.8200,120.9130,2014-02-20 00:00:00.0000000
11333,2014-02-20 00:00:00.0000000,"USD","MXN",9.7566,9.7650,2014-02-20 00:00:00.0000000
11334,2014-02-20 00:00:00.0000000,"USD","SAR",3.7509,3.7572,2014-02-20 00:00:00.0000000
11335,2014-02-20 00:00:00.0000000,"USD","VEB",1348.0000,1348.0000,2014-02-20 00:00:00.0000000
11336,2014-02-21 00:00:00.0000000,"USD","ARS",3.6499,3.6496,2014-02-21 00:00:00.0000000
11337,2014-02-21 00:00:00.0000000,"USD","AUD",1.8651,1.8647,2014-02-21 00:00:00.0000000
11338,2014-02-21 00:00:00.0000000,"USD","BRL",3.0200,3.0160,2014-02-21 00:00:00.0000000
11339,2014-02-21 00:00:00.0000000,"USD","CAD",1.5770,1.5746,2014-02-21 00:00:00.0000000
11340,2014-02-21 00:00:00.0000000,"USD","CNY",8.2868,8.2866,2014-02-21 00:00:00.0000000
11341,2014-02-21 00:00:00.0000000,"USD","EUR",1.0262,1.0257,2014-02-21 00:00:00.0000000
11342,2014-02-21 00:00:00.0000000,"USD","GBP",0.6495,0.6487,2014-02-21 00:00:00.0000000
11343,2014-02-21 00:00:00.0000000,"USD","JPY",120.2700,120.2069,2014-02-21 00:00:00.0000000
11344,2014-02-21 00:00:00.0000000,"USD","MXN",9.7614,9.7579,2014-02-21 00:00:00.0000000
11345,2014-02-21 00:00:00.0000000,"USD","SAR",3.7504,3.7448,2014-02-21 00:00:00.0000000
11346,2014-02-21 00:00:00.0000000,"USD","VEB",1353.0000,1353.0000,2014-02-21 00:00:00.0000000
11347,2014-02-22 00:00:00.0000000,"USD","ARS",3.6400,3.6400,2014-02-22 00:00:00.0000000
11348,2014-02-22 00:00:00.0000000,"USD","AUD",1.8734,1.8741,2014-02-22 00:00:00.0000000
11349,2014-02-22 00:00:00.0000000,"USD","BRL",2.9350,2.9440,2014-02-22 00:00:00.0000000
11350,2014-02-22 00:00:00.0000000,"USD","CAD",1.5798,1.5891,2014-02-22 00:00:00.0000000
11351,2014-02-22 00:00:00.0000000,"USD","CNY",8.2866,8.2876,2014-02-22 00:00:00.0000000
11352,2014-02-22 00:00:00.0000000,"USD","EUR",1.0341,1.0349,2014-02-22 00:00:00.0000000
11353,2014-02-22 00:00:00.0000000,"USD","GBP",0.6531,0.6532,2014-02-22 00:00:00.0000000
11354,2014-02-22 00:00:00.0000000,"USD","JPY",121.0200,121.0669,2014-02-22 00:00:00.0000000
11355,2014-02-22 00:00:00.0000000,"USD","MXN",9.7401,9.7430,2014-02-22 00:00:00.0000000
11356,2014-02-22 00:00:00.0000000,"USD","SAR",3.7504,3.7515,2014-02-22 00:00:00.0000000
11357,2014-02-22 00:00:00.0000000,"USD","VEB",1356.0000,1356.0799,2014-02-22 00:00:00.0000000
11358,2014-02-23 00:00:00.0000000,"USD","ARS",3.6400,3.6396,2014-02-23 00:00:00.0000000
11359,2014-02-23 00:00:00.0000000,"USD","AUD",1.8673,1.8666,2014-02-23 00:00:00.0000000
11360,2014-02-23 00:00:00.0000000,"USD","BRL",3.0249,3.0190,2014-02-23 00:00:00.0000000
11361,2014-02-23 00:00:00.0000000,"USD","CAD",1.5726,1.5723,2014-02-23 00:00:00.0000000
11362,2014-02-23 00:00:00.0000000,"USD","CNY",8.2866,8.2858,2014-02-23 00:00:00.0000000
11363,2014-02-23 00:00:00.0000000,"USD","EUR",1.0306,1.0306,2014-02-23 00:00:00.0000000
11364,2014-02-23 00:00:00.0000000,"USD","GBP",0.6562,0.6552,2014-02-23 00:00:00.0000000
11365,2014-02-23 00:00:00.0000000,"USD","JPY",120.1300,120.1119,2014-02-23 00:00:00.0000000
11366,2014-02-23 00:00:00.0000000,"USD","MXN",9.7759,9.7690,2014-02-23 00:00:00.0000000
11367,2014-02-23 00:00:00.0000000,"USD","SAR",3.7507,3.7444,2014-02-23 00:00:00.0000000
11368,2014-02-23 00:00:00.0000000,"USD","VEB",1364.0000,1363.9500,2014-02-23 00:00:00.0000000
11369,2014-02-24 00:00:00.0000000,"USD","ARS",3.6400,3.6400,2014-02-24 00:00:00.0000000
11370,2014-02-24 00:00:00.0000000,"USD","AUD",1.8709,1.8714,2014-02-24 00:00:00.0000000
11371,2014-02-24 00:00:00.0000000,"USD","BRL",3.0249,3.0320,2014-02-24 00:00:00.0000000
11372,2014-02-24 00:00:00.0000000,"USD","CAD",1.5730,1.5758,2014-02-24 00:00:00.0000000
