PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
3546,7,4,261,1540,4,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,489.0690,39.1255,12.2267,540.4212,2014-07-11 00:00:00.0000000
3547,4,4,251,1628,5,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-07-11 00:00:00.0000000
3548,4,4,253,1604,4,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,1839.5055,147.1604,45.9876,2032.6535,2014-07-11 00:00:00.0000000
3549,4,4,255,1690,5,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2014-07-11 00:00:00.0000000
3550,4,4,256,1566,5,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,102.5640,8.2051,2.5641,113.3332,2014-07-11 00:00:00.0000000
3551,4,4,252,1698,5,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-07-11 00:00:00.0000000
3552,4,4,260,1560,5,2014-07-02 00:00:00.0000000,2014-07-11 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2014-07-11 00:00:00.0000000
3553,4,4,258,1692,5,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,9948.3300,795.8664,248.7083,10992.9047,2014-07-12 00:00:00.0000000
3554,4,4,254,1696,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2014-07-12 00:00:00.0000000
3555,4,4,257,1504,1,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2014-07-12 00:00:00.0000000
3556,4,4,261,1544,1,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,6987.7500,559.0200,174.6938,7721.4638,2014-07-12 00:00:00.0000000
3557,4,4,250,1530,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2014-07-12 00:00:00.0000000
3558,4,4,253,1508,1,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,37312.2750,2984.9820,932.8069,41230.0639,2014-07-12 00:00:00.0000000
3559,4,4,255,1694,1,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2014-07-12 00:00:00.0000000
3560,4,4,256,1624,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2014-07-12 00:00:00.0000000
3561,4,4,259,1548,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2014-07-12 00:00:00.0000000
3562,4,4,260,1598,4,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,234.6435,18.7715,5.8661,259.2811,2014-07-12 00:00:00.0000000
3563,4,4,258,1658,5,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-12 00:00:00.0000000
3564,4,4,254,1536,4,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,247.2435,19.7795,6.1811,273.2041,2014-07-12 00:00:00.0000000
3565,4,4,252,1568,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,49376.2500,3950.1000,1234.4063,54560.7563,2014-07-12 00:00:00.0000000
3566,4,4,261,1648,5,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2014-07-12 00:00:00.0000000
3567,4,4,251,1646,2,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,48030.6750,3842.4540,1200.7669,53073.8959,2014-07-12 00:00:00.0000000
3568,4,4,253,1672,5,2014-07-03 00:00:00.0000000,2014-07-12 00:00:00.0000000,39258.4500,3140.6760,981.4613,43380.5873,2014-07-12 00:00:00.0000000
3569,4,4,255,1600,1,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2014-07-13 00:00:00.0000000
3570,4,4,256,1522,1,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2014-07-13 00:00:00.0000000
3571,4,4,259,1570,4,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2014-07-13 00:00:00.0000000
3572,4,4,260,1516,1,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2014-07-13 00:00:00.0000000
3573,4,4,258,1506,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-13 00:00:00.0000000
3574,4,4,254,1626,2,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2014-07-13 00:00:00.0000000
3575,5,4,257,1542,2,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2014-07-13 00:00:00.0000000
3576,4,4,261,1610,4,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2014-07-13 00:00:00.0000000
3577,4,4,251,1638,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-07-13 00:00:00.0000000
3578,4,4,253,1582,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,656.5860,52.5269,16.4147,725.5276,2014-07-13 00:00:00.0000000
3579,4,4,255,1510,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2014-07-13 00:00:00.0000000
3580,5,4,256,1526,2,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2014-07-13 00:00:00.0000000
3581,4,4,259,1644,1,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2014-07-13 00:00:00.0000000
3582,4,4,260,1680,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-13 00:00:00.0000000
3583,4,4,258,1584,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,9799.6500,783.9720,244.9913,10828.6133,2014-07-13 00:00:00.0000000
3584,4,4,254,1620,5,2014-07-04 00:00:00.0000000,2014-07-13 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2014-07-13 00:00:00.0000000
3585,4,4,257,1666,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,111.5415,8.9233,2.7885,123.2533,2014-07-16 00:00:00.0000000
3586,4,4,261,1592,2,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2014-07-16 00:00:00.0000000
3587,4,4,251,1618,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2014-07-16 00:00:00.0000000
3588,4,4,253,1612,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2014-07-16 00:00:00.0000000
3589,4,4,252,1586,5,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-16 00:00:00.0000000
3590,4,4,256,1500,1,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2014-07-16 00:00:00.0000000
3591,4,4,259,1656,5,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,566.0865,45.2869,14.1522,625.5256,2014-07-16 00:00:00.0000000
3592,4,4,260,1572,1,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2014-07-16 00:00:00.0000000
3593,4,4,258,1562,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,377.0550,30.1644,9.4264,416.6458,2014-07-16 00:00:00.0000000
3594,4,4,254,1662,2,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2014-07-16 00:00:00.0000000
3595,4,4,257,1682,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2014-07-16 00:00:00.0000000
3596,4,4,261,1686,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,552.2265,44.1781,13.8057,610.2103,2014-07-16 00:00:00.0000000
3597,4,4,251,1684,5,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,86220.7500,6897.6600,2155.5188,95273.9288,2014-07-16 00:00:00.0000000
3598,4,4,253,1534,5,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,696.5280,55.7222,17.4132,769.6634,2014-07-16 00:00:00.0000000
3599,4,4,255,1614,4,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,663.4530,53.0762,16.5863,733.1155,2014-07-16 00:00:00.0000000
3600,5,4,252,1588,5,2014-07-07 00:00:00.0000000,2014-07-16 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2014-07-16 00:00:00.0000000
3601,4,4,259,1622,4,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,259.8435,20.7875,6.4961,287.1271,2014-07-17 00:00:00.0000000
3602,4,4,260,1632,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,38421.0750,3073.6860,960.5269,42455.2879,2014-07-17 00:00:00.0000000
3603,5,4,258,1608,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2014-07-17 00:00:00.0000000
3604,4,3,250,1576,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2014-07-17 00:00:00.0000000
3605,4,4,257,1590,1,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2014-07-17 00:00:00.0000000
3606,4,4,261,1514,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,2003.6835,160.2947,50.0921,2214.0703,2014-07-17 00:00:00.0000000
3607,4,4,251,1498,4,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2014-07-17 00:00:00.0000000
3608,4,4,253,1674,2,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2014-07-17 00:00:00.0000000
3609,4,4,255,1652,1,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,3401.4750,272.1180,85.0369,3758.6299,2014-07-17 00:00:00.0000000
3610,4,4,256,1578,3,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2014-07-17 00:00:00.0000000
3611,4,4,259,1538,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2014-07-17 00:00:00.0000000
3612,4,4,260,1556,4,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2014-07-17 00:00:00.0000000
3613,4,4,258,1554,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,415.3275,33.2262,10.3832,458.9369,2014-07-17 00:00:00.0000000
3614,4,4,254,1688,4,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2014-07-17 00:00:00.0000000
3615,4,4,257,1580,5,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-07-17 00:00:00.0000000
3616,4,4,261,1496,4,2014-07-08 00:00:00.0000000,2014-07-17 00:00:00.0000000,484.4070,38.7526,12.1102,535.2698,2014-07-17 00:00:00.0000000
3617,4,4,251,1494,2,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2014-07-18 00:00:00.0000000
3618,4,4,253,1650,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2014-07-18 00:00:00.0000000
3619,4,4,255,1654,4,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,20397.3000,1631.7840,509.9325,22539.0165,2014-07-18 00:00:00.0000000
3620,4,4,256,1664,3,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2014-07-18 00:00:00.0000000
3621,4,4,259,1678,4,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,25334.9250,2026.7940,633.3731,27995.0921,2014-07-18 00:00:00.0000000
3622,4,4,250,1616,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,272.4435,21.7955,6.8111,301.0501,2014-07-18 00:00:00.0000000
3623,4,4,258,1492,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,415.3275,33.2262,10.3832,458.9369,2014-07-18 00:00:00.0000000
3624,4,4,254,1602,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,270.8055,21.6644,6.7701,299.2400,2014-07-18 00:00:00.0000000
3625,4,4,257,1540,4,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,1814.6835,145.1747,45.3671,2005.2253,2014-07-18 00:00:00.0000000
3626,4,4,261,1628,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-07-18 00:00:00.0000000
3627,4,4,251,1604,4,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,1839.5055,147.1604,45.9876,2032.6535,2014-07-18 00:00:00.0000000
3628,4,4,253,1690,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2014-07-18 00:00:00.0000000
3629,4,4,255,1566,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,102.5640,8.2051,2.5641,113.3332,2014-07-18 00:00:00.0000000
3630,4,4,256,1698,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-07-18 00:00:00.0000000
3631,4,4,259,1560,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2014-07-18 00:00:00.0000000
3632,4,4,260,1692,5,2014-07-09 00:00:00.0000000,2014-07-18 00:00:00.0000000,6444.9000,515.5920,161.1225,7121.6145,2014-07-18 00:00:00.0000000
3633,4,4,250,1696,4,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2014-07-19 00:00:00.0000000
3634,4,4,254,1504,1,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2014-07-19 00:00:00.0000000
3635,4,4,257,1544,1,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,6987.7500,559.0200,174.6938,7721.4638,2014-07-19 00:00:00.0000000
3636,4,4,261,1530,2,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2014-07-19 00:00:00.0000000
3637,4,4,251,1508,1,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,37312.2750,2984.9820,932.8069,41230.0639,2014-07-19 00:00:00.0000000
3638,4,4,253,1694,1,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2014-07-19 00:00:00.0000000
3639,4,4,255,1624,2,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2014-07-19 00:00:00.0000000
3640,4,4,256,1548,2,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2014-07-19 00:00:00.0000000
3641,4,4,259,1598,5,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,222.0435,17.7635,5.5511,245.3581,2014-07-19 00:00:00.0000000
3642,7,4,260,1658,5,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-19 00:00:00.0000000
3643,4,4,258,1536,4,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,345.5550,27.6444,8.6389,381.8383,2014-07-19 00:00:00.0000000
3644,4,4,254,1568,2,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,15153.6000,1212.2880,378.8400,16744.7280,2014-07-19 00:00:00.0000000
3645,4,4,257,1648,5,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2014-07-19 00:00:00.0000000
3646,4,4,261,1646,2,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,48030.6750,3842.4540,1200.7669,53073.8959,2014-07-19 00:00:00.0000000
3647,4,4,251,1672,4,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,823.4100,65.8728,20.5853,909.8681,2014-07-19 00:00:00.0000000
3648,4,4,253,1600,1,2014-07-10 00:00:00.0000000,2014-07-19 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2014-07-19 00:00:00.0000000
3649,4,4,255,1522,1,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2014-07-20 00:00:00.0000000
3650,4,4,256,1570,2,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2014-07-20 00:00:00.0000000
3651,4,4,252,1516,1,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2014-07-20 00:00:00.0000000
3652,4,4,260,1506,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-20 00:00:00.0000000
3653,4,4,258,1626,2,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2014-07-20 00:00:00.0000000
3654,5,4,254,1542,2,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2014-07-20 00:00:00.0000000
3655,4,4,257,1610,4,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2014-07-20 00:00:00.0000000
3656,4,4,261,1638,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-07-20 00:00:00.0000000
3657,4,4,250,1582,4,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,364.9275,29.1942,9.1232,403.2449,2014-07-20 00:00:00.0000000
3658,4,4,253,1510,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2014-07-20 00:00:00.0000000
3659,4,4,255,1526,2,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2014-07-20 00:00:00.0000000
3660,4,4,256,1644,1,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2014-07-20 00:00:00.0000000
3661,4,4,259,1680,4,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,19952.6250,1596.2100,498.8156,22047.6506,2014-07-20 00:00:00.0000000
3662,4,4,260,1584,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,6540.6600,523.2528,163.5165,7227.4293,2014-07-20 00:00:00.0000000
3663,4,4,258,1620,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2014-07-20 00:00:00.0000000
3664,4,4,254,1666,5,2014-07-11 00:00:00.0000000,2014-07-20 00:00:00.0000000,279.7830,22.3826,6.9946,309.1602,2014-07-20 00:00:00.0000000
3665,4,4,252,1592,2,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2014-07-21 00:00:00.0000000
3666,4,4,261,1618,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2014-07-21 00:00:00.0000000
3667,4,4,251,1612,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2014-07-21 00:00:00.0000000
3668,4,4,253,1586,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-07-21 00:00:00.0000000
3669,4,4,255,1500,1,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2014-07-21 00:00:00.0000000
3670,4,4,256,1656,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,404.1450,32.3316,10.1036,446.5802,2014-07-21 00:00:00.0000000
3671,4,4,259,1572,1,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2014-07-21 00:00:00.0000000
3672,4,4,260,1562,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,247.2435,19.7795,6.1811,273.2041,2014-07-21 00:00:00.0000000
3673,4,4,258,1662,2,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2014-07-21 00:00:00.0000000
3674,4,4,254,1682,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2014-07-21 00:00:00.0000000
3675,4,4,257,1686,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,533.5470,42.6838,13.3387,589.5695,2014-07-21 00:00:00.0000000
3676,4,4,261,1684,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,86220.7500,6897.6600,2155.5188,95273.9288,2014-07-21 00:00:00.0000000
3677,4,4,251,1534,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,776.7900,62.1432,19.4198,858.3530,2014-07-21 00:00:00.0000000
3678,4,4,253,1614,4,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,136.6470,10.9318,3.4162,150.9950,2014-07-21 00:00:00.0000000
3679,5,4,255,1588,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2014-07-21 00:00:00.0000000
3680,4,4,256,1622,5,2014-07-12 00:00:00.0000000,2014-07-21 00:00:00.0000000,427.4550,34.1964,10.6864,472.3378,2014-07-21 00:00:00.0000000
3681,4,4,259,1632,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,23671.7250,1893.7380,591.7931,26157.2561,2014-07-23 00:00:00.0000000
3682,4,4,260,1608,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2014-07-23 00:00:00.0000000
3683,4,4,258,1576,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2014-07-23 00:00:00.0000000
3684,4,4,254,1590,1,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2014-07-23 00:00:00.0000000
3685,4,4,257,1514,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,2003.6835,160.2947,50.0921,2214.0703,2014-07-23 00:00:00.0000000
3686,4,4,261,1498,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2014-07-23 00:00:00.0000000
3687,4,4,251,1674,2,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2014-07-23 00:00:00.0000000
3688,4,4,253,1652,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,51588.0750,4127.0460,1289.7019,57004.8229,2014-07-23 00:00:00.0000000
3689,4,4,252,1578,3,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2014-07-23 00:00:00.0000000
3690,4,4,256,1538,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2014-07-23 00:00:00.0000000
3691,4,4,259,1556,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2014-07-23 00:00:00.0000000
3692,4,4,260,1554,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,272.7585,21.8207,6.8190,301.3982,2014-07-23 00:00:00.0000000
3693,4,4,258,1688,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2014-07-23 00:00:00.0000000
3694,4,4,254,1580,5,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-07-23 00:00:00.0000000
3695,4,4,257,1496,4,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,111.5415,8.9233,2.7885,123.2533,2014-07-23 00:00:00.0000000
3696,4,4,261,1494,2,2014-07-14 00:00:00.0000000,2014-07-23 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2014-07-23 00:00:00.0000000
3697,4,4,251,1650,5,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2014-07-24 00:00:00.0000000
3698,4,4,253,1654,4,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,20397.3000,1631.7840,509.9325,22539.0165,2014-07-24 00:00:00.0000000
3699,4,4,255,1664,3,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2014-07-24 00:00:00.0000000
3700,4,4,252,1678,3,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,58685.5500,4694.8440,1467.1388,64847.5328,2014-07-24 00:00:00.0000000
3701,4,4,259,1616,4,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,500.5665,40.0453,12.5142,553.1260,2014-07-24 00:00:00.0000000
3702,4,4,260,1492,5,2014-07-15 00:00:00.0000000,2014-07-24 00:00:00.0000000,272.7585,21.8207,6.8190,301.3982,2014-07-24 00:00:00.0000000
